accepted_last15,breadth,delayed_cont_120m,delayed_cont_240m,delayed_cont_480m,delayed_cont_60m,delayed_entry_price,delayed_entry_time,delayed_rev_120m,delayed_rev_240m,delayed_rev_480m,delayed_rev_60m,direct_cont_120m,direct_cont_240m,direct_cont_480m,direct_cont_60m,direct_rev_120m,direct_rev_240m,direct_rev_480m,direct_rev_60m,entry_price,entry_time,event_id,event_time,impulse_atr,impulse_breadth,jump_close,jump_direction,jump_high,jump_log_return,jump_low,jump_open,jump_return,jump_zscore,last15_aligned_return,oi_abs_baseline,oi_change_1h,oi_material,oi_mode,period_label,premium_aligned,premium_change_1h,split,state,symbol,taker_1h,taker_aligned,timeframe_min,transition15,episode_id,abs_z
True,4,-0.0007364947072593258,0.012659352580081674,0.01503469869701214,-0.00512812299321229,28964.2,2022-06-11 09:15:59.999000+00:00,-0.003063505292740674,-0.016459352580081674,-0.01883469869701214,0.0013281229932122901,0.0009108294533539802,0.01665492326263153,0.016554906018278928,-0.004265925159510285,-0.00471082945335398,-0.020454923262631527,-0.020354906018278926,0.0004659251595102848,28995.0,2022-06-11 09:00:59.999000+00:00,BTCUSDT:2022-06-11T08:59:59.999000+00:00:60m,2022-06-11 08:59:59.999000+00:00,1.6049180669596683,4,28994.9,-1,29329.8,-0.010774683640357859,28988.0,29309.0,-0.010716844655225266,-2.098705351738732,0.004979409746053487,0.0032787727452685544,-0.0009084699342380986,False,UNWIND,dev_cascade_2022_06,False,0.00017162,development,MIXED_SPONSORSHIP,BTCUSDT,-0.3031340711378357,True,60,PERSISTENT_15,BTCUSDT:2022-06-11 08:59:59.999000+00:00,2.098705351738732
True,4,-0.012582606346827495,-0.008933441960162424,-0.005908155725563345,-0.007591581130299883,28691.5,2022-06-11 14:15:59.999000+00:00,0.008782606346827494,0.005133441960162423,0.002108155725563345,0.0037915811302998833,-0.014674687065368662,-0.0114375521557719,-0.009201808066759397,-0.014062726008344894,0.010874687065368661,0.0076375521557719,0.005401808066759397,0.010262726008344892,28760.0,2022-06-11 14:00:59.999000+00:00,BTCUSDT:2022-06-11T13:59:59.999000+00:00:60m,2022-06-11 13:59:59.999000+00:00,0.9911273208115126,3,28760.1,1,28865.4,0.010672146509590027,28320.0,28457.0,0.01072929699031433,2.4007032486239486,0.0022442386838446016,0.0036136894714822176,-0.004021940853501604,True,UNWIND,dev_cascade_2022_06,False,-8.586e-05,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,0.02844858140959315,True,60,MIXED_15,BTCUSDT:2022-06-11 13:59:59.999000+00:00,2.4007032486239486
True,4,1.0390420706509222e-05,-0.008784416121591964,0.0007184617326014958,0.0031195946467004318,28528.2,2022-06-11 15:15:59.999000+00:00,-0.003810390420706509,0.004984416121591963,-0.004518461732601496,-0.006919594646700431,-0.0036493717045287125,-0.008531421109319913,-0.009428986068383815,-0.0012805041851165916,-0.00015062829547128728,0.004731421109319913,0.005628986068383814,-0.002519495814883408,28410.2,2022-06-11 15:00:59.999000+00:00,BTCUSDT:2022-06-11T14:59:59.999000+00:00:60m,2022-06-11 14:59:59.999000+00:00,1.090313941127602,4,28410.8,-1,28764.1,-0.01221965532971595,28357.4,28760.0,-0.012145298521215153,-2.0085509346279564,0.003322165897809204,0.003591141946593268,-0.01664641840236669,True,UNWIND,dev_cascade_2022_06,False,7.145999999999997e-05,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.2301638515514153,True,60,MIXED_15,BTCUSDT:2022-06-11 14:59:59.999000+00:00,2.0085509346279564
True,4,0.0029912905230337202,0.0004366268991906747,0.0011234425818456145,-0.000588145706675301,27518.3,2022-06-12 03:15:59.999000+00:00,-0.00679129052303372,-0.0042366268991906745,-0.004923442581845614,-0.003211854293324699,-0.0023633430015141824,-0.0039613291012239185,-0.002837631113300252,-0.006595452306682002,-0.0014366569984858174,0.00016132910122391877,-0.0009623688866997476,0.002795452306682002,27409.5,2022-06-12 03:00:59.999000+00:00,BTCUSDT:2022-06-12T02:59:59.999000+00:00:60m,2022-06-12 02:59:59.999000+00:00,2.0898358444716534,4,27409.5,-1,28337.7,-0.029481404210975618,27284.2,28229.6,-0.029051066965171235,-4.70451848004498,0.0029464724177442614,0.0037636904834918994,-0.06412216556927319,True,UNWIND,dev_cascade_2022_06,False,0.00203391,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.20732592802504382,True,60,MIXED_15,BTCUSDT:2022-06-12 02:59:59.999000+00:00,4.70451848004498
True,0,0.0009382007262882647,-0.0032790744554655896,-0.002169265197109236,0.0016841380966589176,27482.2,2022-06-12 04:15:59.999000+00:00,-0.0047382007262882645,-0.0005209255445344102,-0.0016307348028907636,-0.005484138096658917,0.008293113565883038,-0.005215394615479583,0.0015243341975873642,0.0023123305081668285,-0.01209311356588304,0.0014153946154795833,-0.005324334197587364,-0.006112330508166828,27538.2,2022-06-12 04:00:59.999000+00:00,BTCUSDT:2022-06-12T03:59:59.999000+00:00:120m,2022-06-12 03:59:59.999000+00:00,-0.3168914434626864,0,27538.2,-1,28337.7,-0.03140286882799545,27244.9,28229.6,-0.030914919747894728,-4.501391854243826,0.003510016211208944,0.004125794685490902,-0.007345851590159214,True,UNWIND,dev_cascade_2022_06,True,-6.680999999999999e-05,development,MIXED_SPONSORSHIP,BTCUSDT,0.0023245213529782724,False,120,MIXED_15,BTCUSDT:2022-06-12 03:59:59.999000+00:00,4.501391854243826
True,4,-0.005526440310899981,-0.00300828085653758,0.02034192499300526,-0.0018672966304626875,27520.1,2022-06-12 08:15:59.999000+00:00,0.001726440310899981,-0.0007917191434624199,-0.024141924993005257,-0.0019327033695373125,-0.008052843880634862,-0.008617457789681248,0.014325411245226917,-0.004650683146636734,0.004252843880634862,0.004817457789681247,-0.018125411245226916,0.0008506831466367343,27629.5,2022-06-12 08:00:59.999000+00:00,BTCUSDT:2022-06-12T07:59:59.999000+00:00:120m,2022-06-12 07:59:59.999000+00:00,0.4597390815247407,2,27629.4,1,27673.4,0.013522361284972716,27233.1,27257.5,0.01361420191281204,2.070796753365657,0.006429193272841749,0.004344251022516232,0.0019427332305461675,False,BUILD,dev_cascade_2022_06,False,-5.523000000000008e-05,development,UNSPONSORED_CONFLICT,BTCUSDT,-0.034195828441917465,False,120,MIXED_15,BTCUSDT:2022-06-12 07:59:59.999000+00:00,2.070796753365657
True,4,0.003870783613558539,-0.00297663873387287,-0.027861348669453986,0.007707206301925464,27864.5,2022-06-12 15:15:59.999000+00:00,-0.007670783613558539,-0.00082336126612713,0.02406134866945399,-0.011507206301925465,0.0025786589204453,0.0016433566559346374,-0.03125769915642927,0.008147304710685711,-0.0063786589204452996,-0.005443356655934637,0.027457699156429274,-0.011947304710685712,27798.5,2022-06-12 15:00:59.999000+00:00,BTCUSDT:2022-06-12T14:59:59.999000+00:00:60m,2022-06-12 14:59:59.999000+00:00,1.335090170044901,4,27798.6,1,27944.5,0.01801104930148314,26850.0,27302.3,0.018174226441631358,2.793408542598209,0.010556852138634998,0.0036122098635527067,0.009020775516525248,True,BUILD,dev_cascade_2022_06,False,-7.630000000000007e-06,development,MIXED_SPONSORSHIP,BTCUSDT,0.05420474775523212,True,60,PERSISTENT_15,BTCUSDT:2022-06-12 14:59:59.999000+00:00,2.793408542598209
False,4,-0.006595686793069975,-0.025723234585279572,,-0.005699916110364676,28132.2,2022-06-12 16:15:59.999000+00:00,0.0027956867930699755,0.021923234585279575,,0.0018999161103646761,-0.0006890789164393102,-0.02568391469417118,,-0.007413252462799767,-0.0031109210835606896,0.021883914694171183,,0.003613252462799767,28077.8,2022-06-12 16:00:59.999000+00:00,BTCUSDT:2022-06-12T15:59:59.999000+00:00:120m,2022-06-12 15:59:59.999000+00:00,0.7028934494849292,2,28077.8,1,28337.7,0.02800461809514592,26850.0,27302.3,0.028400433661509572,3.758832139628199,-0.0018769596098199282,0.0036943970175542518,0.0020100260485875765,False,BUILD,dev_cascade_2022_06,True,0.00048670000000000007,development,FLOW_ALIGNED_PRICE_ONLY,BTCUSDT,0.008621465957184235,True,120,PERSISTENT_15,BTCUSDT:2022-06-12 15:59:59.999000+00:00,3.758832139628199
True,4,0.002043631199475606,,,-0.0027666521010851633,27462.0,2022-06-12 20:15:59.999000+00:00,-0.0058436311994756055,,,-0.0010333478989148364,-8.679314118929912e-05,,,-0.00030933965705946917,-0.0037132068588107007,,,-0.0034906603429405306,27410.0,2022-06-12 20:00:59.999000+00:00,BTCUSDT:2022-06-12T19:59:59.999000+00:00:120m,2022-06-12 19:59:59.999000+00:00,1.2521014108324826,3,27410.0,-1,28128.0,-0.025277949473788006,27404.0,28111.8,-0.02496113717775872,-2.3944989149020754,0.004456518975618162,0.004127372432011001,-0.025873329444618065,True,UNWIND,dev_cascade_2022_06,False,1.4500000000000624e-06,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.1247015699001549,True,120,MIXED_15,BTCUSDT:2022-06-12 19:59:59.999000+00:00,2.3944989149020754
True,4,-0.008667958495055738,0.007122644379863887,0.06231173762945909,0.01509206178931556,25635.5,2022-06-13 02:15:59.999000+00:00,0.004867958495055737,-0.010922644379863887,-0.06611173762945909,-0.01889206178931556,0.008143247692032797,0.018951288501704258,0.0648815797442407,0.014673105681209287,-0.011943247692032798,-0.022751288501704256,-0.0686815797442407,-0.018473105681209287,25758.6,2022-06-13 02:00:59.999000+00:00,BTCUSDT:2022-06-13T01:59:59.999000+00:00:60m,2022-06-13 01:59:59.999000+00:00,1.697731445592415,4,25758.7,-1,26458.1,-0.030810832660167934,25580.0,26291.2,-0.030341016461695403,-3.1939249988772667,0.010586034577461212,0.00464038141260481,-0.050509896116327724,True,UNWIND,dev_cascade_2022_06,False,0.00046933999999999995,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.09673931614136251,True,60,PERSISTENT_15,BTCUSDT:2022-06-13 01:59:59.999000+00:00,3.1939249988772667
False,0,0.01378445116044792,0.036780305319849674,0.054983257778294284,0.0023194583284901335,25809.0,2022-06-13 04:15:59.999000+00:00,-0.01758445116044792,-0.04058030531984967,-0.05878325777829428,-0.006119458328490133,0.009017689873293667,0.025504029035408063,0.06797086223867545,0.003045117431833124,-0.012817689873293668,-0.02930402903540806,-0.07177086223867545,-0.0068451174318331235,25499.9,2022-06-13 04:00:59.999000+00:00,BTCUSDT:2022-06-13T03:59:59.999000+00:00:120m,2022-06-13 03:59:59.999000+00:00,-0.3229539377975386,0,25500.0,-1,25849.2,-0.040904814619987816,24864.2,25758.6,-0.040079504003433186,-3.3081923104305377,-0.0012368219565346283,0.004728539618163552,0.010075866449788862,True,BUILD,dev_cascade_2022_06,False,0.00013136000000000002,development,UNSPONSORED_CONFLICT,BTCUSDT,0.04484024318144688,False,120,REJECTED_15,BTCUSDT:2022-06-13 03:59:59.999000+00:00,3.3081923104305377
True,4,0.031202653290717267,0.017035378687421124,0.03747414099561887,0.011203217563390057,24810.7,2022-06-13 08:15:59.999000+00:00,-0.035002653290717264,-0.02083537868742112,-0.041274140995618866,-0.015003217563390058,0.028852668228425263,0.041763385898206065,0.060427880618198385,0.023429521674441692,-0.03265266822842526,-0.04556338589820606,-0.06422788061819838,-0.02722952167444169,24801.1,2022-06-13 08:00:59.999000+00:00,BTCUSDT:2022-06-13T07:59:59.999000+00:00:240m,2022-06-13 07:59:59.999000+00:00,0.8813402883342762,2,24801.2,-1,26241.5,-0.06869122768727531,24552.0,25499.9,-0.06638508998784098,-3.567879769175529,0.0037157995798133836,0.007148494779103842,-0.01976748251145466,True,UNWIND,dev_cascade_2022_06,False,3.191000000000001e-05,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.024666193712856666,True,240,MIXED_15,BTCUSDT:2022-06-13 07:59:59.999000+00:00,3.567879769175529
True,4,0.023813072173032204,0.03369643218871489,0.03896483484170278,0.018364972065213717,24485.6,2022-06-13 09:15:59.999000+00:00,-0.027613072173032202,-0.03749643218871489,-0.04276483484170278,-0.022164972065213714,0.00616688481729545,0.018953931468710952,0.01672416176793025,0.003664082091929379,-0.00996688481729545,-0.02275393146871095,-0.020524161767930246,-0.0074640820919293785,24172.9,2022-06-13 09:00:59.999000+00:00,BTCUSDT:2022-06-13T08:59:59.999000+00:00:60m,2022-06-13 08:59:59.999000+00:00,0.9802662862286103,4,24172.9,-1,24934.3,-0.025659868128581145,24128.2,24801.1,-0.025333451607180257,-2.0740730057659986,0.015953722399530967,0.007735301199964795,-0.013688898443223962,True,UNWIND,dev_cascade_2022_06,False,0.00063632,development,UNSPONSORED_CONFLICT,BTCUSDT,0.026812964331139038,False,60,MIXED_15,BTCUSDT:2022-06-13 08:59:59.999000+00:00,2.0740730057659986
False,1,-0.016552304767939216,0.022089762144947303,0.01110157569593241,0.003660789348629025,23989.4,2022-06-13 10:15:59.999000+00:00,0.012752304767939216,-0.0258897621449473,-0.014901575695932411,-0.007460789348629025,0.011420354100106568,0.014561162140575136,0.019424214589989455,0.000616806443024544,-0.015220354100106569,-0.018361162140575135,-0.023224214589989453,-0.004416806443024544,24038.4,2022-06-13 10:00:59.999000+00:00,BTCUSDT:2022-06-13T09:59:59.999000+00:00:120m,2022-06-13 09:59:59.999000+00:00,0.2027572716138429,0,24038.4,-1,24934.3,-0.031239487385450227,23760.1,24801.1,-0.030756576294695415,-2.003473431921786,-0.005197770353055464,0.008886255875953708,-0.018257832951324104,True,UNWIND,dev_cascade_2022_06,True,-0.00014063,development,FORCED_UNWIND_REJECTED,BTCUSDT,-0.05634005689395442,True,120,MIXED_15,BTCUSDT:2022-06-13 09:59:59.999000+00:00,2.003473431921786
True,4,-0.03075255668874631,-0.020580124767812555,0.025222104230189682,-0.046033109031647465,22826.4,2022-06-13 15:15:59.999000+00:00,0.026952556688746312,0.016780124767812557,-0.02902210423018968,0.04223310903164747,-0.0428395472516092,-0.027336929841112564,0.007419999824482173,-0.02233028210112463,0.0390395472516092,0.023536929841112567,-0.011219999824482173,0.01853028210112463,22789.7,2022-06-13 15:00:59.999000+00:00,BTCUSDT:2022-06-13T14:59:59.999000+00:00:60m,2022-06-13 14:59:59.999000+00:00,1.1872948540475101,3,22789.7,-1,23734.0,-0.03674571971136082,22559.7,23642.7,-0.03607878964754452,-2.909489536400372,0.011198465797169321,0.013274191988811523,-0.02362171201834684,True,UNWIND,dev_cascade_2022_06,True,-0.00228322,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.05031539620149561,True,60,MIXED_15,BTCUSDT:2022-06-13 14:59:59.999000+00:00,2.909489536400372
False,4,-0.008457913551343054,-0.02053739730970304,,-0.016534678481819873,23833.8,2022-06-13 16:15:59.999000+00:00,0.004657913551343053,0.016737397309703042,,0.012734678481819873,0.009731757061831171,-0.004273652457719366,,0.018198644180036375,-0.013531757061831172,0.0004736524577193663,,-0.021998644180036372,23255.3,2022-06-13 16:00:59.999000+00:00,BTCUSDT:2022-06-13T15:59:59.999000+00:00:60m,2022-06-13 15:59:59.999000+00:00,0.6278304061220508,4,23253.1,1,23475.7,0.020129776975924222,22600.0,22789.7,0.020333747263017843,2.157707520419539,-0.008147039127115119,0.013274191988811523,0.03183243505621647,True,BUILD,dev_cascade_2022_06,True,0.00052352,development,SPONSORED_BUILD_BROAD,BTCUSDT,0.09982756030920444,True,60,PERSISTENT_15,BTCUSDT:2022-06-13 15:59:59.999000+00:00,2.157707520419539
True,4,-0.011787162018309637,-0.012340706834149439,,0.006296721311475308,23485.0,2022-06-13 17:15:59.999000+00:00,0.007987162018309636,0.008540706834149437,,-0.010096721311475309,-0.016792908480063415,-0.02230661476138894,,-0.010200067024411329,0.012992908480063415,0.018506614761388943,,0.006400067024411329,23722.7,2022-06-13 17:00:59.999000+00:00,BTCUSDT:2022-06-13T16:59:59.999000+00:00:60m,2022-06-13 16:59:59.999000+00:00,0.6006987352397237,1,23722.8,1,24193.7,0.019998154529155123,23105.0,23255.3,0.020199457276664168,2.021410689140114,0.004007939698917884,0.013673993428977127,-0.020094097340543016,True,UNWIND,dev_cascade_2022_06,True,0.00099763,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,0.04767835801027471,True,60,REJECTED_15,BTCUSDT:2022-06-13 16:59:59.999000+00:00,2.021410689140114
True,4,-0.03907115923854064,-0.06077077456354173,-0.050536259023893124,-0.019602564969681588,21290.7,2022-06-14 02:15:59.999000+00:00,0.03527115923854064,0.05697077456354173,0.046736259023893126,0.01580256496968159,-0.06293730297387067,-0.0933143644287444,-0.0717782805690481,-0.03525765162132587,0.05913730297387067,0.0895143644287444,0.0679782805690481,0.03145765162132587,20834.8,2022-06-14 02:00:59.999000+00:00,BTCUSDT:2022-06-14T01:59:59.999000+00:00:60m,2022-06-14 01:59:59.999000+00:00,2.121271124513217,4,20834.7,-1,21874.7,-0.07562797372074899,20834.0,21737.3,-0.07283892931045988,-5.484484356524238,0.007890325898554318,0.014913576898374359,-0.04838050040398301,True,UNWIND,dev_cascade_2022_06,False,0.00011216000000000004,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.10450444667754778,True,60,MIXED_15,BTCUSDT:2022-06-14 01:59:59.999000+00:00,5.484484356524238
