client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
O-20250303-024500-001-000-1,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-5b94e96cee2bd372-11191,MARKET,SELL,8.953,GTC,False,False,8.953,TAKER,93031.4,0.0,['707.97360557 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-024500-001-000-1,"['O-20250303-024500-001-000-2', 'O-20250303-024500-001-000-3']",,,,,"['v107-regime-rotation-6-1740969900000000000', 'candidate-02-v53']",041e078e-f7be-43c2-8704-bb93366da350,2025-03-03 02:45:00+00:00,2025-03-03 02:45:00+00:00,,,,,,,
O-20250303-024500-001-000-2,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-002,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-f4ded0324e613f00-11199,STOP_MARKET,BUY,8.953,GTC,True,False,8.953,TAKER,93217.5,0.0,['709.38983588 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-024500-001-000-1,['O-20250303-024500-001-000-3'],O-20250303-024500-001-000-1,,,,"['v107-regime-rotation-6-1740969900000000000', 'auction-rotation-invalidation']",766bb230-0f37-4c7c-8c75-433fe3d10c36,2025-03-03 02:45:00+00:00,2025-03-03 02:47:00+00:00,93217.5,DEFAULT,,,,,
O-20250303-030500-001-000-4,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-e156900d45964bf0-11268,MARKET,SELL,7.529,GTC,False,False,7.529,TAKER,93171.4,0.0,['596.26435001 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-030500-001-000-2,"['O-20250303-030500-001-000-5', 'O-20250303-030500-001-000-6']",,,,,"['v107-regime-rotation-9-1740971100000000000', 'candidate-02-v53']",600341b3-4688-4cf7-b927-c28d58c80918,2025-03-03 03:05:00+00:00,2025-03-03 03:05:00+00:00,,,,,,,
O-20250303-030500-001-000-6,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-006,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-20264b7cadc85a69-11323,LIMIT,BUY,7.529,GTC,True,False,7.529,MAKER,92522.0,0.0,['208.97944140 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-030500-001-000-2,['O-20250303-030500-001-000-5'],O-20250303-030500-001-000-4,,,,"['v107-regime-rotation-9-1740971100000000000', 'opposite-auction-liquidity']",a4f06ca0-1fc0-4ecf-acc0-ecb6fc710050,2025-03-03 03:05:00+00:00,2025-03-03 03:20:00+00:00,,,,,92522.0,True,
O-20250303-164500-001-000-7,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-007,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-b458527b6b75ae06-14356,MARKET,BUY,8.107,GTC,False,False,8.107,TAKER,90019.3,0.0,['620.31849534 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-164500-001-000-3,"['O-20250303-164500-001-000-8', 'O-20250303-164500-001-000-9']",,,,,"['v107-regime-rotation-18-1741020300000000000', 'candidate-02-v53']",97e77a6d-3e15-49db-b0b2-8fddb8784282,2025-03-03 16:45:00+00:00,2025-03-03 16:45:00+00:00,,,,,,,
O-20250303-164500-001-000-9,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-009,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-3f0d4c9ef409182a-14582,LIMIT,SELL,8.107,GTC,True,False,8.107,MAKER,90901.6,0.0,['221.08178136 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-164500-001-000-3,['O-20250303-164500-001-000-8'],O-20250303-164500-001-000-7,,,,"['v107-regime-rotation-18-1741020300000000000', 'opposite-auction-liquidity']",20c12482-1de8-4783-97d6-c89b257fb1ca,2025-03-03 16:45:00+00:00,2025-03-03 17:44:00+00:00,,,,,90901.6,True,
O-20250303-204500-001-000-10,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-010,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-0cc60fc6f1b6b1f6-15285,MARKET,BUY,8.090,GTC,False,False,8.090,TAKER,85371.6,0.0,['587.05780740 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250303-204500-001-000-4,"['O-20250303-204500-001-000-11', 'O-20250303-204500-001-000-12']",,,,,"['v107-regime-rotation-6-1741034700000000000', 'candidate-02-v53']",9a95b4ce-ba2a-4591-a030-f97fcb132ac7,2025-03-03 20:45:00+00:00,2025-03-03 20:45:00+00:00,,,,,,,
O-20250303-204500-001-000-12,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-012,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-1d2eed313d24ce28-15353,LIMIT,SELL,8.090,GTC,True,False,8.090,MAKER,86372.2,0.0,['209.62532940 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250303-204500-001-000-4,['O-20250303-204500-001-000-11'],O-20250303-204500-001-000-10,,,,"['v107-regime-rotation-6-1741034700000000000', 'opposite-auction-liquidity']",fce0be59-f66f-42c3-bc51-d841df330ace,2025-03-03 20:45:00+00:00,2025-03-03 21:02:00+00:00,,,,,86372.2,True,
O-20250304-033000-001-000-13,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-013,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-a5678f3fb00a2bd9-16850,MARKET,SELL,8.574,GTC,False,False,8.574,TAKER,83981.1,0.0,['612.04585869 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250304-033000-001-000-5,"['O-20250304-033000-001-000-14', 'O-20250304-033000-001-000-15']",,,,,"['v107-regime-rotation-15-1741059000000000000', 'candidate-02-v53']",2ed1956c-cc61-4f9a-853c-f702d1a6d036,2025-03-04 03:30:00+00:00,2025-03-04 03:30:00+00:00,,,,,,,
O-20250304-033000-001-000-14,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-014,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-9dcba104750878b8-16938,STOP_MARKET,BUY,8.574,GTC,True,False,8.574,TAKER,84247.5,0.0,['613.98735525 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250304-033000-001-000-5,['O-20250304-033000-001-000-15'],O-20250304-033000-001-000-13,,,,"['v107-regime-rotation-15-1741059000000000000', 'auction-rotation-invalidation']",a5cc64f1-9283-42bd-a8d2-1389b3074297,2025-03-04 03:30:00+00:00,2025-03-04 03:53:00+00:00,84247.5,DEFAULT,,,,,
O-20250304-054500-001-000-16,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-236d9692211a45f0-17380,MARKET,SELL,8.560,GTC,False,False,8.560,TAKER,84100.0,0.0,['611.91160000 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250304-054500-001-000-6,"['O-20250304-054500-001-000-17', 'O-20250304-054500-001-000-18']",,,,,"['v107-regime-rotation-18-1741067100000000000', 'candidate-02-v53']",8586a918-185c-4988-9e50-5223dcb177f9,2025-03-04 05:45:00+00:00,2025-03-04 05:45:00+00:00,,,,,,,
O-20250304-054500-001-000-17,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-5132fba2482dcc57-17452,STOP_MARKET,BUY,8.560,GTC,True,False,8.560,TAKER,84354.59999999999,0.0,['613.76406960 USDT'],NO_TRIGGER,FILLED,OUO,OL-20250304-054500-001-000-6,['O-20250304-054500-001-000-18'],O-20250304-054500-001-000-16,,,,"['v107-regime-rotation-18-1741067100000000000', 'auction-rotation-invalidation']",3c86e435-c921-4b84-9f60-f8a8598348a4,2025-03-04 05:45:00+00:00,2025-03-04 06:04:00+00:00,84354.6,DEFAULT,,,,,
O-20250304-102500-001-000-19,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BINANCE-001,T-bf21ab85a2cf3e29-18444,MARKET,BUY,14.137,GTC,False,False,14.137,TAKER,83527.90000000001,0.0,['1003.70883396 USDT'],NO_TRIGGER,FILLED,OTO,OL-20250304-102500-001-000-7,"['O-20250304-102500-001-000-20', 'O-20250304-102500-001-000-21']",,,,,"['v107-regime-rotation-15-1741083900000000000', 'candidate-02-v53']",32011835-8ee6-4da3-8a35-92ca22a3483b,2025-03-04 10:25:00+00:00,2025-03-04 10:25:00+00:00,,,,,,,
