ts,nav
1723766400000000000,100000.0
1723766460000000000,100000.0
1723766520000000000,100000.0
1723766580000000000,100000.0
1723766640000000000,100000.0
1723766700000000000,98356.79436775
1723766760000000000,97095.91580335
1723766820000000000,97095.91580335
1723766880000000000,97095.91580335
1723766940000000000,97095.91580335
1723767000000000000,97095.91580335
1723767060000000000,97095.91580335
1723767120000000000,97095.91580335
1723767180000000000,97095.91580335
1723767240000000000,97095.91580335
1723767300000000000,97095.91580335
1723767360000000000,97095.91580335
1723767420000000000,97095.91580335
1723767480000000000,97095.91580335
1723767540000000000,97969.4204324
1723767600000000000,98683.4126324
1723767660000000000,98905.42513239999
1723767720000000000,99614.08903239999
1723767780000000000,99958.65243239999
1723767840000000000,98340.6253324
1723767900000000000,96816.7315324
1723767960000000000,96589.3907324
1723768020000000000,96978.3566324
1723768080000000000,97649.7224324
1723768140000000000,96143.58963239999
1723768200000000000,94286.34761585
1723768260000000000,94286.34761585
1723768320000000000,94286.34761585
1723768380000000000,94286.34761585
1723768440000000000,94286.34761585
1723768500000000000,94286.34761585
1723768560000000000,94286.34761585
1723768620000000000,94286.34761585
1723768680000000000,94286.34761585
1723768740000000000,94286.34761585
1723768800000000000,94286.34761585
1723768860000000000,94286.34761585
1723768920000000000,94286.34761585
1723768980000000000,94286.34761585
1723769040000000000,94286.34761585
1723769100000000000,94286.34761585
1723769160000000000,94286.34761585
1723769220000000000,94286.34761585
1723769280000000000,94286.34761585
1723769340000000000,94286.34761585
1723769400000000000,94286.34761585
1723769460000000000,94286.34761585
1723769520000000000,94286.34761585
1723769580000000000,94286.34761585
1723769640000000000,94286.34761585
1723769700000000000,94286.34761585
1723769760000000000,94286.34761585
1723769820000000000,94286.34761585
1723769880000000000,94286.34761585
1723769940000000000,94286.34761585
1723770000000000000,94286.34761585
1723770060000000000,94286.34761585
1723770120000000000,94286.34761585
1723770180000000000,94286.34761585
1723770240000000000,94286.34761585
1723770300000000000,94286.34761585
1723770360000000000,94286.34761585
