ts,nav
1723766400000000000,100000.0
1723766460000000000,100000.0
1723766520000000000,100000.0
1723766580000000000,100000.0
1723766640000000000,100000.0
1723766700000000000,100000.0
1723766760000000000,100000.0
1723766820000000000,100000.0
1723766880000000000,100000.0
1723766940000000000,100000.0
1723767000000000000,100000.0
1723767060000000000,100000.0
1723767120000000000,100000.0
1723767180000000000,100000.0
1723767240000000000,100000.0
1723767300000000000,100000.0
1723767360000000000,100000.0
1723767420000000000,100000.0
1723767480000000000,100000.0
1723767540000000000,100000.0
1723767600000000000,100000.0
1723767660000000000,100000.0
1723767720000000000,100000.0
1723767780000000000,100000.0
1723767840000000000,100000.0
1723767900000000000,100000.0
1723767960000000000,100000.0
1723768020000000000,100000.0
1723768080000000000,100000.0
1723768140000000000,100000.0
1723768200000000000,100000.0
1723768260000000000,100000.0
1723768320000000000,100000.0
1723768380000000000,100000.0
1723768440000000000,100000.0
1723768500000000000,100000.0
1723768560000000000,100000.0
1723768620000000000,100000.0
1723768680000000000,100000.0
1723768740000000000,100000.0
1723768800000000000,100000.0
1723768860000000000,100000.0
1723768920000000000,100000.0
1723768980000000000,100000.0
1723769040000000000,100000.0
1723769100000000000,100000.0
1723769160000000000,100000.0
1723769220000000000,100000.0
1723769280000000000,100000.0
1723769340000000000,100000.0
1723769400000000000,100000.0
1723769460000000000,100000.0
1723769520000000000,100000.0
1723769580000000000,100000.0
1723769640000000000,100000.0
1723769700000000000,100000.0
1723769760000000000,100000.0
1723769820000000000,100000.0
1723769880000000000,100000.0
1723769940000000000,100000.0
1723770000000000000,100000.0
1723770060000000000,100000.0
1723770120000000000,100000.0
1723770180000000000,100000.0
1723770240000000000,100000.0
1723770300000000000,100000.0
1723770360000000000,100000.0
1723770420000000000,100000.0
1723770480000000000,100000.0
1723770540000000000,100000.0
1723770600000000000,100000.0
1723770660000000000,100000.0
1723770720000000000,100000.0
1723770780000000000,100000.0
1723770840000000000,100000.0
1723770900000000000,100000.0
