ts,nav
1755129600000000000,100000.0
1755129660000000000,100000.0
1755129720000000000,100000.0
1755129780000000000,100000.0
1755129840000000000,100000.0
1755129900000000000,100000.0
1755129960000000000,100000.0
1755130020000000000,100000.0
1755130080000000000,100000.0
1755130140000000000,100000.0
1755130200000000000,100000.0
1755130260000000000,100000.0
1755130320000000000,100000.0
1755130380000000000,100000.0
1755130440000000000,100000.0
1755130500000000000,100000.0
1755130560000000000,100000.0
1755130620000000000,100000.0
1755130680000000000,100000.0
1755130740000000000,100000.0
1755130800000000000,100000.0
1755130860000000000,100000.0
1755130920000000000,100000.0
1755130980000000000,100000.0
1755131040000000000,100000.0
1755131100000000000,100000.0
1755131160000000000,100000.0
1755131220000000000,100000.0
1755131280000000000,100000.0
1755131340000000000,100000.0
1755131400000000000,100000.0
1755131460000000000,100000.0
1755131520000000000,100000.0
1755131580000000000,100000.0
1755131640000000000,100000.0
1755131700000000000,100000.0
1755131760000000000,100000.0
1755131820000000000,100000.0
1755131880000000000,100000.0
1755131940000000000,100000.0
1755132000000000000,100000.0
1755132060000000000,100000.0
1755132120000000000,100000.0
1755132180000000000,100000.0
1755132240000000000,100000.0
1755132300000000000,100000.0
1755132360000000000,100000.0
1755132420000000000,100000.0
1755132480000000000,100000.0
1755132540000000000,100000.0
1755132600000000000,100000.0
1755132660000000000,100000.0
1755132720000000000,100000.0
1755132780000000000,100000.0
1755132840000000000,100000.0
1755132900000000000,100000.0
1755132960000000000,100000.0
1755133020000000000,100000.0
1755133080000000000,100000.0
1755133140000000000,100000.0
1755133200000000000,100000.0
1755133260000000000,100000.0
1755133320000000000,100000.0
1755133380000000000,100000.0
1755133440000000000,100000.0
1755133500000000000,100000.0
1755133560000000000,100000.0
1755133620000000000,100000.0
1755133680000000000,100000.0
1755133740000000000,100000.0
1755133800000000000,100000.0
1755133860000000000,100000.0
1755133920000000000,100000.0
1755133980000000000,100000.0
1755134040000000000,100000.0
1755134100000000000,100000.0
1755134160000000000,100000.0
1755134220000000000,100000.0
1755134280000000000,100193.93273105
1755134340000000000,100437.53463104999
1755134400000000000,100985.86363105
1755134460000000000,101553.96843104999
1755134520000000000,100796.19573105
1755134580000000000,99847.85623105
1755134640000000000,99786.73103104999
1755134700000000000,100330.56553105
1755134760000000000,100806.98253104999
1755134820000000000,100116.62733105
1755134880000000000,100866.30993105
1755134940000000000,100498.65983105
1755135000000000000,100631.69703104999
1755135060000000000,100169.66243104999
1755135120000000000,100627.20253104999
1755135180000000000,101047.88773105
1755135240000000000,102119.37653104999
1755135300000000000,101912.17954171
1755135360000000000,101912.17954171
1755135420000000000,101912.17954171
1755135480000000000,101912.17954171
1755135540000000000,101912.17954171
1755135600000000000,101912.17954171
1755135660000000000,101912.17954171
1755135720000000000,101912.17954171
1755135780000000000,101912.17954171
1755135840000000000,101912.17954171
1755135900000000000,101912.17954171
1755135960000000000,101912.17954171
1755136020000000000,101912.17954171
1755136080000000000,101912.17954171
1755136140000000000,101912.17954171
1755136200000000000,101912.17954171
1755136260000000000,101912.17954171
1755136320000000000,101912.17954171
1755136380000000000,101912.17954171
1755136440000000000,101912.17954171
1755136500000000000,101912.17954171
1755136560000000000,101912.17954171
1755136620000000000,101912.17954171
1755136680000000000,101912.17954171
1755136740000000000,101912.17954171
1755136800000000000,101912.17954171
1755136860000000000,101912.17954171
1755136920000000000,101912.17954171
1755136980000000000,101912.17954171
1755137040000000000,100242.80840082
1755137100000000000,98920.95008068999
1755137160000000000,98920.95008068999
1755137220000000000,98920.95008068999
1755137280000000000,98920.95008068999
1755137340000000000,98920.95008068999
1755137400000000000,98920.95008068999
1755137460000000000,98920.95008068999
1755137520000000000,98920.95008068999
1755137580000000000,98920.95008068999
1755137640000000000,98920.95008068999
1755137700000000000,98920.95008068999
1755137760000000000,98920.95008068999
1755137820000000000,98920.95008068999
1755137880000000000,98920.95008068999
1755137940000000000,98920.95008068999
1755138000000000000,98920.95008068999
1755138060000000000,98920.95008068999
1755138120000000000,98920.95008068999
1755138180000000000,98920.95008068999
1755138240000000000,98920.95008068999
1755138300000000000,98920.95008068999
1755138360000000000,98920.95008068999
1755138420000000000,98920.95008068999
1755138480000000000,98920.95008068999
1755138540000000000,98920.95008068999
1755138600000000000,98920.95008068999
1755138660000000000,98920.95008068999
1755138720000000000,98920.95008068999
1755138780000000000,98920.95008068999
1755138840000000000,98920.95008068999
1755138900000000000,98920.95008068999
1755138960000000000,98920.95008068999
1755139020000000000,98920.95008068999
1755139080000000000,98920.95008068999
1755139140000000000,98920.95008068999
1755139200000000000,98920.95008068999
1755139260000000000,98920.95008068999
1755139320000000000,98920.95008068999
1755139380000000000,98920.95008068999
1755139440000000000,98920.95008068999
1755139500000000000,98920.95008068999
1755139560000000000,98920.95008068999
1755139620000000000,98920.95008068999
1755139680000000000,100476.68173697
1755139740000000000,100552.76965697
1755139800000000000,98473.03317697
1755139860000000000,98726.65957697
1755139920000000000,97610.70341697
1755139980000000000,97204.90117697
1755140040000000000,96045.81584765
1755140100000000000,96045.81584765
1755140160000000000,96045.81584765
1755140220000000000,96045.81584765
1755140280000000000,96045.81584765
1755140340000000000,96045.81584765
1755140400000000000,96045.81584765
1755140460000000000,96045.81584765
1755140520000000000,96045.81584765
1755140580000000000,96045.81584765
1755140640000000000,96045.81584765
1755140700000000000,96045.81584765
1755140760000000000,96045.81584765
1755140820000000000,96045.81584765
1755140880000000000,96045.81584765
1755140940000000000,96045.81584765
1755141000000000000,96045.81584765
1755141060000000000,96045.81584765
1755141120000000000,96045.81584765
1755141180000000000,96045.81584765
1755141240000000000,96045.81584765
1755141300000000000,96045.81584765
1755141360000000000,96045.81584765
1755141420000000000,96045.81584765
1755141480000000000,96045.81584765
1755141540000000000,96045.81584765
1755141600000000000,96045.81584765
1755141660000000000,96045.81584765
1755141720000000000,96045.81584765
1755141780000000000,96045.81584765
1755141840000000000,96045.81584765
1755141900000000000,96045.81584765
1755141960000000000,96045.81584765
1755142020000000000,96045.81584765
1755142080000000000,96045.81584765
1755142140000000000,96045.81584765
1755142200000000000,96045.81584765
1755142260000000000,96045.81584765
1755142320000000000,96045.81584765
1755142380000000000,96045.81584765
1755142440000000000,96045.81584765
1755142500000000000,96045.81584765
1755142560000000000,96045.81584765
1755142620000000000,96045.81584765
1755142680000000000,96045.81584765
1755142740000000000,96045.81584765
1755142800000000000,96045.81584765
1755142860000000000,96045.81584765
1755142920000000000,96045.81584765
1755142980000000000,96045.81584765
1755143040000000000,96045.81584765
1755143100000000000,96045.81584765
1755143160000000000,96045.81584765
1755143220000000000,96045.81584765
1755143280000000000,96045.81584765
1755143340000000000,96045.81584765
1755143400000000000,96045.81584765
1755143460000000000,96045.81584765
1755143520000000000,96045.81584765
1755143580000000000,96045.81584765
1755143640000000000,96045.81584765
1755143700000000000,96045.81584765
1755143760000000000,96045.81584765
1755143820000000000,96045.81584765
1755143880000000000,96045.81584765
1755143940000000000,96045.81584765
1755144000000000000,96045.81584765
1755144060000000000,96045.81584765
1755144120000000000,96045.81584765
1755144180000000000,96045.81584765
1755144240000000000,96045.81584765
1755144300000000000,96045.81584765
1755144360000000000,96045.81584765
1755144420000000000,96045.81584765
1755144480000000000,96045.81584765
1755144540000000000,96045.81584765
1755144600000000000,96045.81584765
1755144660000000000,96045.81584765
1755144720000000000,96045.81584765
1755144780000000000,96045.81584765
1755144840000000000,96045.81584765
